Product_ID,Product_name,Description,brand_name,price
276666781,Giày thể thao Biti's nam (39-44),"Sự thuận tiện của những mẫu giày lười nam là kiểu dáng đơn giản, lược bỏ dây buộc trên thân giày. Nhờ đó, người dùng thao tác lên chân rất nhanh gọn – xỏ chân vào là xongĐộ co giãn bốn chiều cùng ch...",Biti's,365000
276675161,Giày thể thao Biti's nam 869k(40-44),"Giày Thể Thao Nam hiện là một trong những mẫu giày thể thao được đông đảo khách hàng tin tưởng . Bởi lẽ, không chỉ sở hữu kiểu dáng năng động và nam tính, sản phẩm còn có chất lượng đế - quai cao cấp,...",Biti's,869000
97588684,GIÀY THỂ THAO - GIÀY TENNIS,"Giày có thiết kế trẻ trung, mầu sắc đẹp mắt, nổi bật cá tính phong cách hiện đạiĐế làm bằng cao su tổng hợp cao cấp giúp bám sân cực tốtThân giày làm từ lớp vải dệt thoáng, nhẹ, có độ bền cao + Kết...",Chí Phèo,750000
2829851,Giày da bò thể thao VO VP09_3660,Thông số kỹ thuật:Thương hiệuVOXuất xứViệt NamMã số sản phẩmVP09-3660Màu sắcxám- nâuKích thướcSize: 38 – 39 – 40 – 41 – 42 – 43Chất liệu da giàyDa bò thật 100% (da lộn)Chất...,VO Luxury Fashion,270000
68484619,Giày Bata Thể Thao Nam Nữ Cao Cấp,"Đế giày làm từ cao su tổng hợp cao cấp chống trơn trượt, có thể dùng đá bóng, chạy bộ, chơi bóng chuyền, bóng bàn, bóng rổ và các môn thể thao khácThân giày đá bóng cỏ tự nhiên được làm từ da PU cao...",Chí Phèo,250000
274046223,Giày thể thao nam / nữ phong cách mới – G1004A,"Giày thể thao nam/ nữ thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó ...",Bee Gee,440000
212604731,Giày thể thao nam phong cách mới – GNA1015,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,410000
178779577,Giày thể thao trẻ trung phong cách PH5485,"Thời trang: giày sneaker là xu hướng thời trang mới nhất hiện nay. Mang lại sự trẻ trung, năng động.Phong Cách: Chất liệu da bò phối vải jeans, thu hút mọi ánh nhìn với vẻ trẻ trung, phong cách, màu ...",VO Luxury Fashion,290000
249011279,"Giày thể thao nam nữ chất liệu da mềm mại, phong cách cá tính năng dộng – GNU2031","1.Thiết kế: có form giày dễ thương, năng động, cá tính2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần ...",Bee Gee,320000
273971565,Giày thể thao bóng giổ ORSIL mã 76AN02,"Giày thể thao nam là một sản phẩm được cánh mày râu ưa chuộng. Nó không chỉ đẹp mắt, tiện lợi khi sử dụng mà còn thể hiện phong cách quý ông. Nhưng việc lựa chọn một đôi giày là điều không dễ dàng. Cù...",ORSIL,299000
274917979,Giày thể thao nam phong cách mới – G1001,"Thiết kế: có form giày Sneaker trẻ trung, năng động, phong cách cá tínhChất liệu: Phần trên của đôi giày được làm từ chất liệu da cao cấp và vải, mềm mại, giúp cho người mang giày có cảm giác thoải m...",Bee Gee,980000
249008754,"Giày thể thao nam nữ chất liệu mềm mại, phong cách cá tính năng dộng – GNU2029","1.Thiết kế: có form giày dễ thương, năng động, cá tính2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần ...",Bee Gee,380000
42685693,Giầy thể thao nam năng động_21026-15,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,150200
42685603,Giầy thể thao nam năng động_20580-4,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,611600
42685352,Giầy thể thao nam năng động_21026-17,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,190500
208784160,"Giày Thể Thao Nam Limenco L6058 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000
206663635,Giày thể thao nam phong cách mới – GNA1001,"Thiết kế: có form giày Sneaker trẻ trung, năng động, phong cách cá tínhChất liệu: Phần trên của đôi giày được làm từ chất liệu da cao cấp và vải, mềm mại, giúp cho người mang giày có cảm giác thoải m...",Bee Gee,918000
273440178,"Giày thể thao nam chất liệu vải mềm mại, phong cách cá tính năng dộng – GNA2017","1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu vải cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày đượ...",Bee Gee,290000
212598820,Giày thể thao nam phong cách mới – GNA1013,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,250000
277304581,"Giày thể thao kiểu dáng mới đế cao su đúc, chống trơn trượt hạn chế mòn  – G1014","Giày thể thao nữ thời trang, hot TrendGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da mềm, thoáng khí        Mũi giày ôm theo dáng bàn chân, không gây khó chịu trong lúc di chuyểnĐế già...",Bee Gee,650000
193054234,Giày thể thao Bitis Hunter nam,"Giày Tennis- Phần quai: Lưới không giãn, Si Nubucks.- Mục đích ôm chặt chân, không có giãn để chân được giữ chặt quá trình chạy nhanh theo trái bóng.- Phần đế: Cao su/IP- Cao su: được thiết kế mản...",Biti's,869000
90841973,GIÀY CẦU LÔNG - GIÀY THỂ THAO ĐA NĂNG,"Trong bất cứ một môn thể thao nào đôi giày cực kỳ quan trọng, nhất là đối với bộ môn cầu lông,  bóng bàn đòi hỏi di chuyển nhiều và nhanh. chính vì vậy việc lựa chọn một đôi giày phù hợp với mình rất ...",Chí Phèo,219000
42685370,Giầy thể thao nam năng động_20580-5,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,611600
276718958,Giày thể thao Biti's nam (39-45)1259k,"Đôi giày sẽ là người bạn chạy hợp ý, cùng các runners bước đầu trên đường chạy duy trì một thói quen chăm sức khỏe mới hàng ngày! Cho bước chạy nhẹ nhàng, thoải mái nhờ trọng lượng giày siêu nhẹ, cùn...",Biti's,1259000
275836243,Giày thể thao Bitis nam (39-44),"Mô Tả:  Bên cạnh những đôi giày slip-on, giày đế bệt truyền thống thì giày lười thể thao hiện nay cũng khá phổ biến. Những thứ này thường cung cấp sự hỗ trợ và thoải mái của một đôi giày thể thao mà...",Biti's,435000
270859803,Giày Thể Thao Sneaker Goya GY232,"Là một trong những mẫu giày chính hãng do công ty Goya sản xuất và phân phối.Có kiểu dáng rất hiện đại trẻ trung, phù hợp đi chơi, dã ngoại, hoạt động thể dục cho những tín đồ đam mê phong cách thể t...",GOYA,950000
212602652,Giày thể thao nam phong cách mới – GNA1014,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,375000
275911002,Giày thể thao Bitis nam (39-44),"Mô tả sản phẩm:BITI’S HUNTER với xu hướng thiết kế thời thượng mà linh hoạt, để outfit nào cũng chất, hành trình nào cũng cân nhẹ:Với mũ quai chất liệu da tổng hợp cao cấp kết hợp cùng vải poly, sẵ...",Biti's,869000
57758530,Giày Thể Thao Nam Nữ Đã Khâu Đế ( Size 37 đến 44 ),"Giày dùng cho học sinh nam nữ học thể dục ở trường, đi bộ, chạy bộ, đá bóng,Chất liệu : Cao Su và Da PUĐế: Cao su cao cấp chống trơn trượtSize: 38-44Đã may toàn bộ đếCó thể sử dụng trên sân cỏ t...",Chí Phèo,200000
167889817,Giày thể thao trung cấp Bitis nam,"Mẫu giày được thiết kế mang phong cách khỏe khoắn, năng động sẽ mang đến cho bạn 1 phong cách thật cá tính. Chất liệu cao cấp thoáng khí cả mặt trong và mặt ngoài giúp bạn luôn dễ chịu và thoải mái dù...",Biti's,365000
207277686,Giày thể thao nam phong cách mới – GNA1004C,"1.Thiết kế: có form giày trẻ trung, năng động, phong cách cá tính, sang trọng2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có có cảm giác dễ ...",Bee Gee,570000
208783711,"Giày Thể Thao Nam Limenco L6058 Màu Navy Trắng, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000
270552153,Giày thể thao Bitis nam (39-45),"MÔ TẢ SẢN PHẨMPhong cách thời trang đề cao sự thoải mái với các đường nét uyển chuyển cùng phối màu trung tính, sẵn sàng cùng bạn song hành trên mọi hành trình hè này.  Lượt dệt 3D kết hợp Mesh mát,...",Biti's,1329000
276718075,Giày thể thao Biti's Hunter nam (40-44)869k,"Đế giàyNgay từ cái nhìn đầu tiên, mọi người mua đều ấn tượng với phần đế làm từ chất liệu cao su. Biti’s ưu tiên lựa chọn vật liệu cao su cao cấp, được chọn lọc và sản xuất theo đúng quy trình tiê...",Biti's,869000
42685495,Giầy thể thao nam năng động_20579-1,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,987200
276800800,Giày thể thao nam nữ phong cách mới - BEE GEE G1010A,"Giày thể thao nam thời trang, phong cách cá tính, giày ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây ...",Bee Gee,550000
66566234,Giày thể thao nam họa tiết ARCTIC HUNTER Z004,"Giày thể thao nam họa tiết ARCTIC HUNTER Z004Kích thước: 39-43Màu sắc: đen, xanhHướng dẫn bảo quản:Vệ sinh giày định kì, khi giày bẩn nên dùng vải sạch thấm nước xà bông lau nhẹ nhàng.Không dùng...",ARCTIC HUNTER,169000
276610649,Giày thể thao Biti's siêu nhẹ nam (39-44),"Giày sneaker thể thao Màu sắc: Đen -xámCở số: 39-44Quai lưới xốp thoáng khíĐế IP nhẹ, đàn hồi, uốn gấp tốtGiảm lực tác độngMiếng lót đệm mềm êm như gối sẽ giúp giảm bớt lực tác động lên bàn chân...",Biti's,500000
270794749,Giày Thể Thao Thông Dụng Bitis Nam Basic,Giày Thể Thao Thông Dụng Nam Nữ BSM000600TRG/BSW000600Mã sản phẩm: BSM000600TRG/BSW000600TRG● Kích thước: 35-36-37-38-39-40-41-42-43● Màu sắc: Đen - Trắng+ Mẫu giày thể thao giá rẻ cho đối tượng ...,Biti's,350000
209125573,"Giày Thể Thao Nam Limenco L6059 Màu Đen, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
208885993,"Giày Thể Thao Nam Limenco L6054 Màu Be, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
42685853,Giầy thể thao nam năng động_21074-4,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,555900
229996720,Giầy thể thao nam ALDO WAVESPEC,Thương hiệu thời trang ALDO là hãng thời trang Canada chuyên mang đến những thiết kế sang trọng và tinh tế về phụ kiện giầy dép và túi xách. ALDO được phân phối độc quyền tại Việt Nam bởi Công ty cổ p...,Aldo,1140000
208869122,"Giày Thể Thao Nam Limenco L6054 Màu Ghi Cốm, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
276597972,Giày thể thao nam phong cách mới – GNA1004C1,"1.Thiết kế: có form giày trẻ trung, năng động, phong cách cá tính, sang trọng2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có có cảm giác dễ ...",Bee Gee,590000
42685827,Giầy thể thao nam năng động_21084-5,"Gia công tỉ mỉThiết kế thời trang,kiểu dáng ôm chân,dễ dàng phối đồĐơn giản tạo sự tinh tế cho người sử dụngCách đo cỡ chân chính xác bao gồm...",TLG Thành Long,267900
273937468,Giày thể thao nam ORSIL 2 màu thời trang cao cấp mã D-177,"ORSIL luôn mang đến cho khách hàng sự tự tin, tỏa sáng để thành công trong công việc, cuộc sống với phong cách thời trang riêng biệt, ấn tượng. Bên cạnh chú trọng sự êm ái, giá cả phải chăng, sản phẩm...",ORSIL,299000
271139661,"Giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – GNA1034","1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu vải cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày đượ...",Bee Gee,420000
271985775,"Giày thể thao nam - G3001, giày thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn","Giày thể thao nam thời trang, giày ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu trong lúc d...",Bee Gee,450000
276898646,"Giày thể thao nam, giày thời trang nam mẫu mới, đế cao thiết kế trẻ trung năng động","Giày Sneaker nam phong cáchVới kiểu dáng thiết kế tinh tế, trẻ trung, phong cách và các đặc điểm nổi bật, đã tạo nên một mã giày được giới trẻ yêu thíchCÁC ĐẶC ĐIỂM NỔI BẬT- Thân giày bằng da PU kế...",Nagaki,169000
209124119,"Giày Thể Thao Nam Limenco L6059 Màu Rêu , Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
276561881,Giày thể thao Bitis hunter nam (40-45),"(V)MÔ TẢ SẢN PHẨMGiầy thể thao Biti's Hunter nam:- Đế LITEBOUNCE nhẹ tênh,mang lại sự thoải mái vượt trội.- Thân giày được thiết kế làm dệt bằng sợi vải Kamit vừa mềm mại, ôm vừa chân, có thiết k...",Biti's,869000
276561845,Giày thể thao Bitis hunter nam (40-45),"(V)MÔ TẢ SẢN PHẨMGiầy thể thao Biti's Hunter nam:- Đế LITEBOUNCE nhẹ tênh,mang lại sự thoải mái vượt trội.- Thân giày được thiết kế làm dệt bằng sợi vải Kamit vừa mềm mại, ôm vừa chân, có thiết k...",Biti's,869000
275066823,"giày thể thao ,giày cầu Lông bóng chuyền","Giày cầu lông, giày bóng chuyền nam nữ XP. Trong các mẫu giày thể thao chuyên dụng chơi cầu lông, bóng chuyền, bóng bàn giá rẻ trên thị trường không thể không nhắc tới các sản phẩm giày thể thao thươn...",Prowin,359000
209125665,"Giày Thể Thao Nam Limenco L6059 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
208886823,"Giày Thể Thao Nam Limenco L6060 Màu Đen, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
271986702,"Giày thể thao nam,, giày thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn - G3002","Giày thể thao nam thời trang, giày ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu trong lúc d...",Bee Gee,420000
271139563,"Giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – GNA1033","Giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – GNA10331.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại,...",Bee Gee,420000
273158931,giày thể thao cao cấp phiên bản kỷ niệm 40 năm DSMH09700,"Bạn mong muốn sở hữu cho mình một đôi giày siêu nhẹ, êm ái, mang phong cách mạnh mẽ và thời trang. Mẫu thể thao nam Hunter X DSMH09700 phiên bản kỷ niệm 40 năm chính là items mới hoàn toàn phù hợp dàn...",Bita's,1259000
197295730,Giày bóng đá thể thao thao Army Nâu 2022,"  - Đế giày khâu toàn bộ : sử dụng công nghệ tiên tiến , độc quyền tại Việt Nam, dưới đế có các rãnh giúp giảm tải lực tác động lên sân, đôi chân trở lên thanh thoát nhẹ nhàng hơn !   - Giày phù hợp...",Wika,290000
270813007,Giày thể thao Bitis nam cao cấp,"Giày với kiểu dáng đơn giản nhưng thời trang, mang lại sự thoải mái và tự tin cho bạn suốt ngày dài.  Quai Si cao cấp, bền chắc, mang lại nhẹ nhàng, êm ái cho bàn chân. Đặc biệt thiết kế quai năng độn...",Biti's,769000
208886334,"Giày Thể Thao Nam Limenco L6054 Màu Đen Cam, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
253149207,"Giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – GNA1029","1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày được...",Bee Gee,760000
274838759,"Giày Thể Thao Nam Laceva, Giày Sneaker Nam Mã G13","* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,299000
274838698,"Giày Thể Thao Nam Laceva, Giày Sneaker Mã G04","* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,299000
209129651,"Giày Thể Thao Nam Limenco L6007 Màu Cốm, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000
276898864,"Giày Sneaker nam, Giày thể thao nam phong cách cá tính A15","Giày thời trang nam nữ mẫu mới nhất năm nay, mang đến cho bạn một sự lựa chọn mới với thiết kế trẻ trung năng động, phù hợp cho cả nam và nữ- Toàn bộ thân giày bằng vải Mesh dệt thoáng khí cao cấp - ...",Nagaki,175000
253148464,"Giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – GNA1028","1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày được...",Bee Gee,600000
217772947,"Giầy thể thao Retro Runner AM306234 SPORT1 Siêu nhẹ, siêu êm, siêu thoáng và thời trang","       Dòng giầy thể thao Retro Runner AM-SPORT1: Siêu nhẹ, siêu êm, siêu thoáng và thời trang   Xuất xứ: Việt Nam   Thương hiệu: AM-Sport1   Giới tính: Unisex   Size: từ 35-44 (nữ có thể chọn...",AM,1190000
208887088,"Giày Thể Thao Nam Limenco L6060 Màu Rêu, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
209129013,"Giày Thể Thao Nam Limenco L6007 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000
276675123,Giày thể thao Bitis nam 765k (40-44),"Đế giàyNgay từ cái nhìn đầu tiên, mọi người mua đều ấn tượng với phần đế làm từ chất liệu cao su.  ưu tiên lựa chọn vật liệu cao su cao cấp, được chọn lọc và sản xuất theo đúng quy trình tiêu chuẩ...",Biti's,765000
208887385,"Giày Thể Thao Nam Limenco L6060 Màu Ghi, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000
84565322,Giày Cầu Lông Bóng Bàn Giày Thể Thao,"Giày thể thao nam nữ form đẹpHiện là một trong những loại giày hot nhất hiện nay trong giới trẻ, bởi thiết kế tinh tế, trẻ trung và hiện đại.- Kiểu dáng thể thao, mạnh mẽ,phù hợp với các bạn trong độ...",Chí Phèo,627000
274948039,"Giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – BEE GEE - GNA2019","Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,370000
273366771,Giày thể thao Bitis Hunter nam(39-45),"Giày Thể Thao Nam Biti's Hunter Core  ● Kích thước: 39-40-41-42-43-44-45● Màu sắc: ĐenMen – Giày Thể ThaoQuai: da tổng hợp, thun chất liệu cổ vớ co giãnĐế: Phylon,ip,cao su đàn hồiSử dụng hà...",Biti's,799000
277304912,"Giày thể thao nam nữ, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – G1013","Giày thể thao nữ, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn Giày thể thao nữ thời trang, giày chạy bộ nữ ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính th...",Bee Gee,710000
274838725,"Giày Thể Thao Nam Laceva, Giày Sneakers Phối Màu Sành Điệu G03","* CÁCH MUA NHIỀU SẢN PHẨM VỚI SIZE VÀ MÀU KHÁC NHAU.-- Các bạn chọn màu và size, rồi thêm vào giỏ hàng.-- Sau đó chọn màu và size tiếp theo rồi cho vào giỏ hàng ( Như đi siêu thị ấy)-- sau khi chọn...",Laceva,250000
274946486,"Giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – BEE GEE - GNA2021","Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,500000
276473001,"Giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn – BEE GEE - GNA2019A","Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,370000
209125761,"Giày Thể Thao Nam Limenco L6007 Màu Cam, Đế Phylon Êm Nhẹ, Đi Chơi, Thể Thao","LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000
276558531,Giày thể thao Bitis Hunter (39-45) 969k,"(V)Mô tả sản phẩm: Công nghệ đế LiteFlex  ứng dụng công nghê sản xuất IP trên nền chất liệu Phylon không chỉ giúp đôi chân cảm giác ""Nhẹ như bay"" mà còn tăng vượt bậc độ đàn hồi, tạo độ linh hoạt và...",Biti's,969000
276025651,"Giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – BEE GEE - GNA2031","Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khí        Size: 39,40,41,42,43,44,45Mũi giày ôm the...",Bee Gee,670000
